open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
15320.0,15320.0,15320.0,15320.0,,AG9999.SHG,2026-07-03,NA,NA,NA
15180.0,15180.0,15180.0,15180.0,,AG9999.SHG,2026-07-06,NA,NA,NA
14700.0,14980.0,14700.0,14840.0,,AG9999.SHG,2026-07-08,NA,NA,NA
14490.0,14490.0,14490.0,14490.0,,AG9999.SHG,2026-07-09,NA,NA,NA
14790.0,14790.0,14790.0,14790.0,,AG9999.SHG,2026-07-10,NA,NA,NA
14200.0,14200.0,14200.0,14200.0,,AG9999.SHG,2026-07-13,NA,NA,NA
14270.0,14270.0,14270.0,14270.0,,AG9999.SHG,2026-07-14,NA,NA,NA
14355.0,14355.0,14225.0,14298.0,,AG9999.SHG,2026-07-15,NA,NA,NA
13955.0,13955.0,13955.0,13955.0,,AG9999.SHG,2026-07-16,NA,NA,NA
13585.0,13585.0,13585.0,13585.0,,AG9999.SHG,2026-07-17,NA,NA,NA
13805.0,13805.0,13805.0,13805.0,,AG9999.SHG,2026-07-20,NA,NA,NA
14400.0,14400.0,14400.0,14400.0,,AG9999.SHG,2026-07-21,NA,NA,NA
