open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
4020,4020,4020,4020,180,AG9999.SHG,2017-01-10,NA,NA,NA
4078,4078,4065,4068,1860,AG9999.SHG,2017-01-11,NA,NA,NA
4038,4038,4038,4038,60,AG9999.SHG,2017-01-12,NA,NA,NA
4015,4015,4015,4015,60,AG9999.SHG,2017-01-13,NA,NA,NA
4040,4040,4040,4040,1500,AG9999.SHG,2017-01-16,NA,NA,NA
4020,4020,4020,4020,30,AG9999.SHG,2017-01-19,NA,NA,NA
4085,4085,4085,4085,60,AG9999.SHG,2017-02-07,NA,NA,NA
4098,4098,4080,4080,12000,AG9999.SHG,2017-02-08,NA,NA,NA
4090,4090,4090,4090,150,AG9999.SHG,2017-02-09,NA,NA,NA
4141,4145,4140,4141,21060,AG9999.SHG,2017-02-13,NA,NA,NA
4140,4140,4140,4140,90,AG9999.SHG,2017-02-14,NA,NA,NA
4125,4125,4125,4125,6120,AG9999.SHG,2017-02-20,NA,NA,NA
4140,4153,4140,4146,6000,AG9999.SHG,2017-02-21,NA,NA,NA
4145,4145,4145,4145,90,AG9999.SHG,2017-02-22,NA,NA,NA
4140,4140,4140,4140,30,AG9999.SHG,2017-02-23,NA,NA,NA
4268,4268,4268,4268,60,AG9999.SHG,2017-02-27,NA,NA,NA
4209,4209,4209,4209,2520,AG9999.SHG,2017-03-01,NA,NA,NA
4103,4103,4103,4103,60,AG9999.SHG,2017-03-06,NA,NA,NA
4093,4093,4093,4093,60,AG9999.SHG,2017-03-07,NA,NA,NA
4070,4070,4070,4070,30,AG9999.SHG,2017-03-08,NA,NA,NA
4016,4016,4016,4016,60,AG9999.SHG,2017-03-09,NA,NA,NA
3973,3973,3973,3973,30,AG9999.SHG,2017-03-10,NA,NA,NA
4005,4005,4005,4005,150,AG9999.SHG,2017-03-13,NA,NA,NA
3995,3995,3995,3995,60,AG9999.SHG,2017-03-14,NA,NA,NA
4100,4100,4100,4100,30,AG9999.SHG,2017-03-20,NA,NA,NA
4077,4077,4077,4077,1200,AG9999.SHG,2017-03-21,NA,NA,NA
4151,4151,4151,4151,30,AG9999.SHG,2017-03-28,NA,NA,NA
4140,4140,4140,4140,2520,AG9999.SHG,2017-03-29,NA,NA,NA
4140,4140,4140,4140,30,AG9999.SHG,2017-03-30,NA,NA,NA
4215,4215,4215,4215,2700,AG9999.SHG,2017-04-07,NA,NA,NA
4212,4214,4212,4213,4500,AG9999.SHG,2017-04-14,NA,NA,NA
4115,4115,4108,4108,12420,AG9999.SHG,2017-04-26,NA,NA,NA
4025,4025,4025,4025,60,AG9999.SHG,2017-05-03,NA,NA,NA
3920,3920,3920,3920,900,AG9999.SHG,2017-05-04,NA,NA,NA
3920,3920,3920,3920,60,AG9999.SHG,2017-05-05,NA,NA,NA
3916,3916,3916,3916,60,AG9999.SHG,2017-05-09,NA,NA,NA
3888,3888,3886,3886,3030,AG9999.SHG,2017-05-10,NA,NA,NA
3942,3942,3942,3942,240,AG9999.SHG,2017-05-12,NA,NA,NA
3995,4005,3995,3998,8670,AG9999.SHG,2017-05-26,NA,NA,NA
3998,4000,3998,3999,6000,AG9999.SHG,2017-05-31,NA,NA,NA
4040,4040,4040,4040,3060,AG9999.SHG,2017-06-06,NA,NA,NA
